Year,Month,Payment Instrument Type,Card Type,Response,Transaction ID
2023,02,Credit Card,Visa,Approved,4cc27xw0
2023,02,Credit Card,American Express,Approved,4jwsrh90
2023,02,Credit Card,American Express,Approved,4qhj50xx
2023,02,Credit Card,MasterCard,Approved,5eejdvdn
2023,01,Credit Card,MasterCard,Approved,6fvnt2v1
2023,02,Credit Card,American Express,Approved,74k1awh8
2023,02,Credit Card,Visa,Declined,7masys17
2023,02,Credit Card,American Express,Approved,8kqh9zj0
2023,02,Credit Card,American Express,Approved,99s96fba
2023,02,Credit Card,Visa,Approved,9a32dc59
2023,02,Credit Card,Visa,Approved,9swtq3mp
2023,02,Credit Card,Visa,Approved,an5re6vj
2023,02,Credit Card,MasterCard,Approved,c05k9jv4
2023,02,Credit Card,American Express,Approved,cc6vkavc
2023,02,Credit Card,American Express,Approved,cg760j13
2023,02,Credit Card,Visa,Approved,ckazjcad
2023,01,PayPal Account,PayPal Account,Approved,cmr1rkp3
2023,02,Credit Card,American Express,Approved,cwddk045
2023,02,Credit Card,Visa,Approved,dy0czzgq
2023,02,Credit Card,American Express,Approved,e2phdmz6
2023,02,Credit Card,Visa,Approved,egazdxsj
2023,02,Credit Card,American Express,Approved,ep0hzrmw
2023,02,Credit Card,American Express,Approved,hf407kje
2023,02,Credit Card,American Express,Approved,j2r2nxbj
2023,02,Credit Card,American Express,Approved,j7wnfzpe
2023,02,Credit Card,American Express,Approved,kr0g56ys
2023,02,Credit Card,Visa,Approved,ks6thzpa
2023,02,Credit Card,MasterCard,Approved,mqcn9603
2023,02,Credit Card,Visa,Approved,npb59emq
2023,01,PayPal Account,PayPal Account,Approved,p00cyn36
2023,02,Credit Card,American Express,Approved,pp36bg95
2023,02,Credit Card,American Express,Approved,pv5srbhs
2023,02,Credit Card,American Express,Approved,qgegjxjp
2023,02,Credit Card,Visa,Approved,qj454svk
2023,02,Credit Card,Visa,Approved,qyf7405a
2023,02,Credit Card,Visa,Approved,07bvrrr9
2023,02,Credit Card,American Express,Approved,1718tv8h
2023,02,Credit Card,MasterCard,Approved,19bvhqwa
2023,02,Credit Card,Visa,Approved,24y953cy
2023,02,Credit Card,American Express,Approved,29gxdejs
2023,02,Credit Card,American Express,Approved,2dm75b15
2023,02,Credit Card,American Express,Approved,2qtxmn41
2023,01,Credit Card,MasterCard,Approved,2xyg3fzz
2023,02,Credit Card,Visa,Approved,32p3g3hx
2023,02,Credit Card,American Express,Approved,4b808xas
2023,02,Credit Card,American Express,Approved,4bhwdzk3
2023,02,Credit Card,Visa,Approved,4kzr2dhg
2023,02,Apple Pay Card,Visa,Approved,52p7hs2f
2023,02,Credit Card,Visa,Approved,6wdamg4x
2023,02,Credit Card,American Express,Approved,6zy07n1y
2023,02,Credit Card,Visa,Approved,73vv88yg
2023,02,Credit Card,American Express,Approved,756z3trr
2023,02,Credit Card,MasterCard,Approved,76yqtrkp
2023,01,PayPal Account,PayPal Account,Approved,7t0p6vfq
2023,02,Credit Card,Visa,Approved,8k5j5z63
2023,02,Credit Card,American Express,Approved,92ahapn4
2023,02,Credit Card,Visa,Approved,9g5pwpbd
2023,02,Credit Card,American Express,Approved,9nd03ft8
2023,02,Credit Card,American Express,Approved,9s4yfdjc
2023,02,Credit Card,American Express,Approved,a1k9z59b
2023,02,Credit Card,American Express,Approved,a2k3zqnh
2023,02,Credit Card,Visa,Approved,axvrat8q
2023,02,Credit Card,American Express,Approved,c3q946bv
2023,02,Credit Card,MasterCard,Approved,caf0s0s8
2023,02,Credit Card,MasterCard,Approved,d552hfpg
2023,02,Credit Card,Visa,Approved,dagwj550
2023,02,Credit Card,American Express,Approved,dkfdas00
2023,02,Credit Card,Visa,Declined,dz44aaj5
2023,02,Credit Card,American Express,Approved,ee1n46rb
2023,02,Credit Card,American Express,Approved,gfs8tsgt
2023,02,Credit Card,Visa,Approved,gmcts6n0
2023,02,Credit Card,Visa,Approved,h20x6hm4
2023,02,Credit Card,American Express,Approved,j7909vs0
2023,02,Credit Card,MasterCard,Approved,j7a2zy1v
2023,02,Credit Card,MasterCard,Approved,jsh04xbp
2023,02,Credit Card,American Express,Approved,jsksktg9
2023,02,Credit Card,American Express,Approved,jwdp84s8
2023,02,Credit Card,American Express,Approved,jz7kfe8e
2023,02,Apple Pay Card,MasterCard,Approved,kj8hzjsn
2023,02,Apple Pay Card,American Express,Approved,kxnb3we1
2023,02,Credit Card,Visa,Approved,m2wvew61
2023,01,Credit Card,MasterCard,Approved,mkk0qt3g
2023,02,Credit Card,American Express,Approved,n0n4zdrc
2023,02,Credit Card,American Express,Approved,n9pcn4cs
2023,02,Credit Card,Visa,Approved,nc87hh94
2023,02,Credit Card,Visa,Approved,neza6gw0
2023,02,Credit Card,Visa,Approved,nhqrndgp
2023,02,US Bank Account,US Bank Account,Declined,pc87f51s
2023,02,Credit Card,Visa,Approved,pjyra4ky
2023,02,Credit Card,Visa,Approved,px9kszac
2023,01,Credit Card,MasterCard,Approved,q5qbq6br
2023,02,PayPal Account,PayPal Account,Approved,qckn6xg0
2023,02,Credit Card,Visa,Approved,qjwnpdbn
2023,02,Credit Card,MasterCard,Approved,r9tn79x1
2023,02,Credit Card,American Express,Approved,rbe6cr04
2023,02,Credit Card,American Express,Approved,rj9theyk
2023,02,Credit Card,American Express,Approved,06ajyrpg
2023,02,Credit Card,American Express,Approved,0ayd9aad
2023,02,Credit Card,Visa,Approved,0ptqeat5
2023,02,Credit Card,American Express,Approved,1bkrkhsa
2023,02,Credit Card,American Express,Approved,1mnxbaar
2023,02,Credit Card,Visa,Approved,1qn6jq6w
2023,02,Credit Card,American Express,Approved,2avxr8wx
2023,02,Credit Card,Visa,Approved,2gvfszyb
2023,02,Credit Card,American Express,Approved,3c79nd4t
2023,02,Credit Card,American Express,Approved,3n41s604
2023,02,Credit Card,MasterCard,Approved,3q78jj3f
2023,02,Apple Pay Card,American Express,Approved,3qx0an54
2023,02,Credit Card,American Express,Approved,45ee6c18
2023,02,Credit Card,American Express,Approved,4cketa19
2023,02,Credit Card,American Express,Approved,58x0vxdf
2023,02,Credit Card,American Express,Approved,6r45ssx8
2023,02,Credit Card,American Express,Approved,7hhc35gj
2023,02,Credit Card,American Express,Approved,7m3s0y64
2023,02,Credit Card,Visa,Approved,845bq256
2023,02,Credit Card,American Express,Approved,8y79z604
2023,02,Credit Card,American Express,Approved,90kshfaz
2023,02,Credit Card,American Express,Approved,998w1q1g
2023,02,Credit Card,American Express,Approved,9a56andn
2023,02,Credit Card,American Express,Approved,ayz661rj
2023,01,Credit Card,Discover,Approved,b0jjkfqp
2023,02,Credit Card,American Express,Approved,b10wgbq5
2023,02,Credit Card,Visa,Approved,b9vbmk3t
2023,02,Credit Card,American Express,Approved,ba3djph1
2023,02,Credit Card,American Express,Approved,bcw6v2dv
2023,02,Credit Card,American Express,Approved,c9w2d3k9
2023,02,Credit Card,American Express,Approved,d5e1hn0r
2023,02,Apple Pay Card,American Express,Approved,dctbj852
2023,02,Credit Card,American Express,Approved,dn85eabd
2023,02,Credit Card,American Express,Approved,dyfxrtaa
2023,02,Credit Card,American Express,Approved,em1d7gp2
2023,02,Credit Card,American Express,Approved,ertd7c4t
2023,02,Credit Card,American Express,Approved,ezymawtx
2023,02,Credit Card,American Express,Approved,fjddccnp
2023,02,Credit Card,American Express,Approved,h4xync94
2023,02,Credit Card,American Express,Approved,jgspxvm0
2023,02,Credit Card,American Express,Approved,jy3kg5jh
2023,02,Credit Card,American Express,Approved,kb9jzg1n
2023,02,Credit Card,American Express,Approved,km597ja7
2023,02,Credit Card,Visa,Approved,ng5z610f
2023,02,Credit Card,American Express,Approved,nh54mc79
2023,02,Credit Card,American Express,Approved,pthjxn0r
2023,02,Credit Card,American Express,Approved,q3gw37hx
2023,02,Credit Card,American Express,Approved,r2hskn99
2023,02,PayPal Account,PayPal Account,Approved,0ge7sah5
2023,02,Credit Card,American Express,Approved,0r6b5nyw
2023,02,Credit Card,American Express,Approved,10x07pv8
2023,02,Credit Card,Discover,Approved,14av7ms0
2023,02,Credit Card,American Express,Approved,1htm9867
2023,02,Credit Card,American Express,Approved,1wjq8xmx
2023,02,Credit Card,American Express,Approved,249cej4z
2023,02,Credit Card,MasterCard,Declined,2c60r1qt
2023,02,Credit Card,MasterCard,Approved,2gb7r26t
2023,02,Credit Card,Visa,Approved,2k2xs32c
2023,02,Credit Card,Visa,Approved,2ngv4xyv
2023,02,Credit Card,American Express,Approved,2vyw48s1
2023,01,Credit Card,MasterCard,Approved,3fvbmn6p
2023,02,Credit Card,American Express,Approved,47m1wvre
2023,02,Credit Card,MasterCard,Approved,4cg6aj5q
2023,02,Credit Card,Discover,Approved,4zzkxtxj
2023,02,Credit Card,American Express,Approved,54nthyk3
2023,02,Credit Card,MasterCard,Approved,5apk259p
2023,02,Credit Card,American Express,Approved,5g14rszk
2023,02,Credit Card,American Express,Approved,672af04k
2023,02,Credit Card,Visa,Approved,7qevvdjv
2023,02,Credit Card,American Express,Approved,7razhxer
2023,02,Credit Card,MasterCard,Approved,847rheg4
2023,02,PayPal Account,PayPal Account,Approved,8a20gyaj
2023,02,Credit Card,Visa,Approved,9kmjf21a
2023,02,PayPal Account,PayPal Account,Approved,abpgy1v8
2023,02,Credit Card,American Express,Approved,arzpbd68
2023,02,Credit Card,American Express,Approved,b89sn6pq
2023,02,Credit Card,American Express,Approved,b9ek6pwg
2023,02,Credit Card,American Express,Approved,bap7f49g
2023,02,Credit Card,American Express,Approved,c41tnv30
2023,02,Credit Card,American Express,Approved,d028qn0v
2023,02,Credit Card,American Express,Approved,dapqy3bd
2023,02,Credit Card,American Express,Approved,dnbgbhta
2023,02,Apple Pay Card,American Express,Approved,gf8hp5cy
2023,02,Credit Card,Visa,Approved,gkbeejek
2023,02,Credit Card,Visa,Approved,gscw92t7
2023,02,Credit Card,MasterCard,Approved,gxf2dt0r
2023,02,Credit Card,Visa,Approved,hrqwcwzr
2023,02,Credit Card,American Express,Approved,jnmc5j9p
2023,02,Credit Card,Visa,Approved,jyh03pgk
2023,02,Credit Card,Visa,Approved,kwhncxkb
2023,02,Credit Card,MasterCard,Declined,kzwpbrh4
2023,02,Credit Card,American Express,Approved,m9mjwk38
2023,02,PayPal Account,PayPal Account,Approved,mv2gav0q
2023,02,Credit Card,American Express,Approved,n1grjxjx
2023,02,Credit Card,MasterCard,Approved,ns6xm9zf
2023,01,Credit Card,MasterCard,Approved,nzd8e9zx
2023,02,Credit Card,MasterCard,Approved,pzvnkezp
2023,01,Credit Card,MasterCard,Approved,qf2t07m1
2023,02,Credit Card,Visa,Approved,qs5wgt4x
2023,02,Credit Card,American Express,Approved,rsvje575
2023,02,Credit Card,American Express,Approved,05a1c103
2023,02,Credit Card,Visa,Approved,0sr6wgk7
2023,02,Credit Card,Visa,Approved,3sj1ynzv
2023,02,Credit Card,Visa,Approved,3tdfxnwn
2023,02,Credit Card,Visa,Approved,43a7w065
2023,02,PayPal Account,PayPal Account,Approved,4js4465w
2023,02,Credit Card,Visa,Approved,5s7bvr5n
2023,02,Credit Card,Visa,Approved,5yrat31t
2023,02,Credit Card,MasterCard,Approved,623qek3r
2023,02,Credit Card,Visa,Approved,6t0zskrs
2023,02,Credit Card,American Express,Approved,8wm2fere
2023,02,Credit Card,Visa,Declined,96964y4t
2023,02,Apple Pay Card,Visa,Approved,9td8zr3b
2023,02,Credit Card,American Express,Approved,b0q61qam
2023,02,Credit Card,MasterCard,Approved,b3e0nwnv
2023,02,Credit Card,American Express,Approved,ckkbwcf9
2023,02,Apple Pay Card,Visa,Approved,d27as0pf
2023,02,Credit Card,Visa,Approved,d984ta7h
2023,01,Credit Card,MasterCard,Approved,dmvvdw3s
2023,02,Credit Card,Visa,Approved,dw32zgpa
2023,02,Credit Card,Visa,Approved,dy6rq1q5
2023,02,PayPal Account,PayPal Account,Approved,ehxkgb0k
2023,02,Credit Card,Visa,Approved,emd05f9j
2023,02,Credit Card,Visa,Approved,er1pnfzw
2023,02,Credit Card,American Express,Approved,f6cah9ty
2023,02,Credit Card,American Express,Approved,fwc3wre1
2023,02,Credit Card,Visa,Approved,fzm30yvy
2023,02,Credit Card,Visa,Approved,gpnn1q9c
2023,02,Credit Card,Visa,Approved,gv40gyv5
2023,01,Credit Card,MasterCard,Approved,h6smwjb0
2023,02,Credit Card,Visa,Declined,jc7zsfwm
2023,01,Credit Card,MasterCard,Approved,jx6k3hbp
2023,02,Credit Card,American Express,Approved,kdh9r0sj
2023,02,Credit Card,Visa,Approved,m7t956qx
2023,02,Credit Card,MasterCard,Approved,mz8nqmr9
2023,02,Credit Card,Visa,Approved,nv4kp84m
2023,02,Credit Card,MasterCard,Approved,q3x4k7jp
2023,02,Credit Card,Visa,Approved,qqhgkeks
2023,02,Credit Card,Visa,Approved,r9vdexcw
2023,02,PayPal Account,PayPal Account,Approved,0accd1hy
2023,02,Credit Card,MasterCard,Approved,16dze46m
2023,01,PayPal Account,PayPal Account,Approved,18eavga9
2023,02,Credit Card,MasterCard,Approved,18jdxh18
2023,01,PayPal Account,PayPal Account,Approved,1ahxyfq1
2023,02,Credit Card,MasterCard,Approved,1bezrane
2023,02,Credit Card,Visa,Approved,23ezw5xe
2023,02,PayPal Account,PayPal Account,Declined,2gkqhsdb
2023,02,Credit Card,Visa,Approved,2khrd7jt
2023,02,Credit Card,Visa,Approved,2s1ahv58
2023,02,Credit Card,MasterCard,Approved,2xn9fqp5
2023,02,Credit Card,MasterCard,Approved,3ezanbta
2023,02,Apple Pay Card,MasterCard,Approved,5059e99d
2023,02,Credit Card,Visa,Approved,5js2s6hw
2023,01,Credit Card,MasterCard,Approved,5zjjtnz7
2023,02,Credit Card,Visa,Approved,6k1y82ak
2023,02,Credit Card,Visa,Approved,6pg7bvbt
2023,02,Credit Card,MasterCard,Approved,6rnegcqa
2023,02,Apple Pay Card,MasterCard,Approved,7pezkan2
2023,02,Credit Card,MasterCard,Approved,7t590hkc
2023,02,Credit Card,Visa,Approved,8wq77ncm
2023,02,Credit Card,Visa,Approved,991b0e2j
2023,02,Credit Card,Visa,Approved,99hsmdqa
2023,01,Credit Card,MasterCard,Approved,9b0655ja
2023,01,Credit Card,MasterCard,Approved,a6qegndq
2023,02,Credit Card,Visa,Approved,a9bajtrj
2023,02,Credit Card,Visa,Approved,abgcbhjz
2023,02,Credit Card,Visa,Approved,ajy7jsd5
2023,02,Credit Card,Visa,Approved,asrgtr4w
2023,02,Credit Card,Visa,Approved,ay8ddf15
2023,02,Credit Card,Visa,Approved,b1me7eyx
2023,02,Credit Card,Visa,Approved,bqbyfmwk
2023,02,Credit Card,Visa,Approved,by17d93n
2023,02,Credit Card,Visa,Approved,c2zppjzk
2023,02,Credit Card,Visa,Approved,ccsaje8v
2023,02,Credit Card,MasterCard,Approved,daz7b38c
2023,01,PayPal Account,PayPal Account,Approved,e7r1frqj
2023,02,Credit Card,American Express,Approved,ejvwpgej
2023,02,Credit Card,American Express,Approved,ey4q5tg8
2023,02,Credit Card,Visa,Declined,fab04b49
2023,02,Credit Card,Visa,Approved,fcnx0pyw
2023,02,Credit Card,Visa,Approved,gj5qvt38
2023,01,Credit Card,MasterCard,Approved,gmwk7131
2023,02,Credit Card,Visa,Approved,gy2z10e1
2023,02,Apple Pay Card,MasterCard,Approved,h3f7n1eh
2023,02,Credit Card,Visa,Approved,h630kzxn
2023,02,Credit Card,Visa,Approved,j0wxz6gx
2023,01,PayPal Account,PayPal Account,Approved,j6kmkzgw
2023,02,Credit Card,American Express,Approved,jcdphyb3
2023,02,Credit Card,Visa,Approved,jtcjpq8y
2023,02,Credit Card,Visa,Approved,m74423vw
2023,01,Credit Card,MasterCard,Approved,n2k4bvqk
2023,02,Credit Card,MasterCard,Approved,nhtgsk9r
2023,02,Credit Card,Visa,Approved,nn824dp4
2023,02,Credit Card,Visa,Approved,py524ad9
2023,02,Credit Card,American Express,Approved,q2sfcdpe
2023,02,Credit Card,MasterCard,Approved,qfey0v98
2023,02,Credit Card,Visa,Approved,r18hs4g0
2023,02,Credit Card,Visa,Approved,reas018d
2023,02,PayPal Account,PayPal Account,Declined,rg9sabck
2023,02,Credit Card,American Express,Declined,rmhp5t75
2023,02,Apple Pay Card,MasterCard,Approved,05tn1d2t
2023,02,Credit Card,Visa,Approved,08fpq5g5
2023,02,Credit Card,Visa,Approved,0w6necks
2023,02,Apple Pay Card,Visa,Approved,1fnmyqb4
2023,02,Credit Card,MasterCard,Approved,21hg8856
2023,02,Credit Card,Discover,Approved,2qvf9972
2023,03,Credit Card,American Express,Approved,3cg62jjm
2023,03,PayPal Account,PayPal Account,Approved,3kjnnkzs
2023,03,Credit Card,American Express,Approved,3zncvx4y
2023,02,PayPal Account,PayPal Account,Approved,42rjjhxe
2023,03,Credit Card,MasterCard,Declined,43rk17x8
2023,03,Credit Card,American Express,Approved,4dma9k8c
2023,03,Credit Card,MasterCard,Declined,4qahnd7z
2023,03,Credit Card,American Express,Approved,5ja8zx4n
2023,02,PayPal Account,PayPal Account,Approved,5xs2qy2a
2023,01,PayPal Account,PayPal Account,Approved,62z4mbc9
2023,02,Credit Card,MasterCard,Declined,8c02nmje
2023,03,Credit Card,American Express,Approved,9s4bdx6x
2023,03,Credit Card,American Express,Approved,9ykz6b2j
2023,02,PayPal Account,PayPal Account,Approved,a2fr2sa7
2023,02,Credit Card,Visa,Approved,a9jt5p41
2023,03,Credit Card,American Express,Approved,as0sn1tj
2023,03,Credit Card,American Express,Approved,avyprfr5
2023,02,Credit Card,American Express,Approved,cdq4g17k
2023,03,Credit Card,American Express,Approved,crnyd36h
2023,03,Credit Card,American Express,Approved,cy5psq63
2023,03,Credit Card,American Express,Approved,d7gv15ga
2023,03,Credit Card,American Express,Approved,ee0n6054
2023,02,Credit Card,American Express,Declined,f78emdmx
2023,03,Credit Card,American Express,Approved,fafsk7z4
2023,03,Credit Card,American Express,Approved,fbdknccq
2023,03,Credit Card,American Express,Approved,gdbrkj8h
2023,03,Credit Card,MasterCard,Declined,geahs78x
2023,02,Credit Card,Visa,Approved,ggtpmsx3
2023,03,Credit Card,Visa,Declined,gjkydw4x
2023,03,Credit Card,American Express,Approved,gqqevw7k
2023,03,Credit Card,American Express,Approved,hssrtpf3
2023,03,Credit Card,American Express,Approved,hvg8p8wz
2023,03,PayPal Account,PayPal Account,Approved,j7m402zd
2023,02,PayPal Account,PayPal Account,Approved,kv4qwk60
2023,03,PayPal Account,PayPal Account,Declined,kvv5ptw3
2023,03,Credit Card,American Express,Approved,mnja5ree
2023,03,Credit Card,American Express,Approved,mvpgg8sq
2023,02,Credit Card,MasterCard,Approved,n93cexgp
2023,02,Credit Card,Visa,Approved,ng8pss81
2023,03,Credit Card,American Express,Approved,nsv6kjgs
2023,03,Credit Card,Visa,Approved,p1dbpxja
2023,03,Credit Card,American Express,Approved,p2m3qmrc
2023,02,Credit Card,American Express,Approved,pqhkfbf4
2023,02,Credit Card,MasterCard,Declined,qcz7dzhq
2023,03,Credit Card,American Express,Approved,qpye0z51
2023,01,PayPal Account,PayPal Account,Approved,qq2z7twh
2023,03,Credit Card,American Express,Approved,qy74akdm
2023,03,PayPal Account,PayPal Account,Approved,qzfgn2d5
2023,03,Credit Card,American Express,Approved,r0yzaqgq
2023,03,Credit Card,American Express,Approved,0cz9h5d7
2023,02,PayPal Account,PayPal Account,Approved,0frece78
2023,03,Credit Card,MasterCard,Declined,0gh54tag
2023,03,Credit Card,American Express,Approved,16gf2jkh
2023,02,PayPal Account,PayPal Account,Approved,3mnhhse8
2023,03,PayPal Account,PayPal Account,Approved,3w8r5ywy
2023,02,PayPal Account,PayPal Account,Approved,59y8exv3
2023,03,Credit Card,American Express,Approved,67ngb0md
2023,03,Credit Card,American Express,Approved,688jp8p2
2023,01,PayPal Account,PayPal Account,Approved,71qtb2sy
2023,03,Credit Card,American Express,Approved,773ee9pj
2023,03,PayPal Account,PayPal Account,Approved,8by1derr
2023,02,PayPal Account,PayPal Account,Approved,8fkww87c
2023,03,Credit Card,Visa,Approved,9hmtp89e
2023,02,PayPal Account,PayPal Account,Approved,aacce6eg
2023,03,PayPal Account,PayPal Account,Approved,aesb6wzz
2023,03,Credit Card,American Express,Approved,agtecfbn
2023,02,PayPal Account,PayPal Account,Approved,ajw08xx3
2023,02,Credit Card,American Express,Approved,apbqnq2d
2023,03,Credit Card,American Express,Approved,ayxh7g6a
2023,03,Credit Card,MasterCard,Declined,b1p89wwj
2023,03,Credit Card,MasterCard,Declined,c3n20njh
2023,03,Credit Card,American Express,Approved,ccf7b62x
2023,03,Credit Card,American Express,Approved,dwcxkf09
2023,02,Credit Card,Visa,Approved,dyyb94p6
2023,03,Credit Card,American Express,Approved,fmrprxm2
2023,03,Credit Card,American Express,Approved,fp730nbf
2023,03,Credit Card,American Express,Approved,fs36dmsj
2023,03,Credit Card,American Express,Approved,gz76x56s
2023,03,Credit Card,American Express,Approved,hfgmxh1a
2023,03,Credit Card,American Express,Approved,kpepeftr
2023,02,Credit Card,MasterCard,Declined,m4mqpmwk
2023,03,Credit Card,MasterCard,Declined,m76krdcr
2023,03,Credit Card,American Express,Approved,mgky2qjw
2023,03,Credit Card,American Express,Approved,mze2zmfq
2023,03,Credit Card,American Express,Approved,n36ag95r
2023,03,Credit Card,MasterCard,Approved,p3yppq03
2023,03,PayPal Account,PayPal Account,Approved,pf1g2gh5
2023,03,Credit Card,MasterCard,Declined,qn1g6gqk
2023,03,Credit Card,Visa,Approved,rc16asjx
2023,03,Credit Card,MasterCard,Declined,rpsvtae8
2023,03,PayPal Account,PayPal Account,Approved,03qdwr22
2023,03,Credit Card,Visa,Declined,03wbq2df
2023,03,Apple Pay Card,American Express,Approved,0teermhb
2023,03,Credit Card,American Express,Approved,1sfqzmfv
2023,02,PayPal Account,PayPal Account,Approved,2d0qspft
2023,03,Credit Card,Visa,Approved,3swk6ahj
2023,03,Credit Card,Visa,Approved,44vawsk9
2023,03,Credit Card,Visa,Approved,53qze72a
2023,03,Credit Card,American Express,Approved,5ecqhngj
2023,03,PayPal Account,PayPal Account,Approved,5rn1k13n
2023,03,Credit Card,American Express,Approved,622t5qw3
2023,03,Apple Pay Card,Visa,Declined,8pfrhgys
